"from","to","delta","A_dm","replicate","scenario"
"Pop13","Pop14",-0.0063973069247277,0.000114931573717766,21,"Rate-conserved"
"Pop13","Pop16",-0.10407573426256,7.9483640645349e-05,21,"Rate-conserved"
"Pop13","Pop20",-0.101667344959,8.25310268230347e-06,21,"Rate-conserved"
"Pop14","Pop15",-0.0023524079951989,6.81177422146215e-05,21,"Rate-conserved"
"Pop14","Pop16",-0.0866167254141678,7.78343820670564e-05,21,"Rate-conserved"
"Pop14","Pop17",-0.0839416757662442,8.97097264097697e-05,21,"Rate-conserved"
"Pop14","Pop19",-0.17602241687725,-1.16081499182245e-05,21,"Rate-conserved"
"Pop14","Pop20",-0.112288125839574,2.73489761702949e-06,21,"Rate-conserved"
"Pop15","Pop16",-0.0864140921308871,0.000585726344608061,21,"Rate-conserved"
"Pop15","Pop17",-0.0778201532177063,0.000211924282152853,21,"Rate-conserved"
"Pop15","Pop18",-0.0774153063146683,2.86966321467612e-05,21,"Rate-conserved"
"Pop15","Pop22",-0.0738477963438945,2.85301161320082e-06,21,"Rate-conserved"
"Pop16","Pop17",0.00618222640176619,0.000160034853584887,21,"Rate-conserved"
"Pop16","Pop24",-0.102329575707883,3.90861548222205e-06,21,"Rate-conserved"
"Pop17","Pop18",-0.00315197753873919,-1.917494530156e-05,21,"Rate-conserved"
"Pop17","Pop22",-0.0423175253998899,1.20890716408997e-06,21,"Rate-conserved"
"Pop17","Pop23",-0.0648762820199225,2.11676484113298e-06,21,"Rate-conserved"
"Pop18","Pop19",-0.109830140574511,-2.35227934027885e-05,21,"Rate-conserved"
"Pop18","Pop20",-0.0327618170594499,-1.46829271083002e-05,21,"Rate-conserved"
"Pop18","Pop22",-0.0434256343709875,5.82721787463353e-06,21,"Rate-conserved"
"Pop19","Pop20",0.0905559263489145,-3.9757454105716e-05,21,"Rate-conserved"
"Pop19","Pop25",-0.12183748623123,6.00438683334972e-06,21,"Rate-conserved"
"Pop20","Pop21",-0.119089956744283,3.84333378848475e-05,21,"Rate-conserved"
"Pop20","Pop22",0.00724344166711693,3.72284641445166e-05,21,"Rate-conserved"
"Pop20","Pop25",-0.144157362545472,1.90782641911736e-05,21,"Rate-conserved"
"Pop21","Pop22",0.222520665113788,1.80360543409659e-05,21,"Rate-conserved"
"Pop21","Pop23",0.0778416177495507,1.49971080117235e-05,21,"Rate-conserved"
"Pop22","Pop23",-0.0732173197720184,2.55092714044341e-05,21,"Rate-conserved"
"Pop22","Pop24",-0.142560823760184,1.11906066774071e-06,21,"Rate-conserved"
"Pop23","Pop24",-0.0891729148219696,-2.25035684853802e-05,21,"Rate-conserved"
"Pop23","Pop25",-0.152288926050995,-2.22499877841915e-05,21,"Rate-conserved"
"Pop24","Pop25",-0.0530956422461832,-9.19205585534959e-06,21,"Rate-conserved"
"Pop01","Pop02",0.0503439717990881,0.319684042394002,22,"Isotropic"
"Pop01","Pop05",0.136092977758772,0.212647221882524,22,"Isotropic"
"Pop01","Pop07",0.117197622920411,0.134515340606839,22,"Isotropic"
"Pop01","Pop13",0.0143877305358081,0.0837367013183194,22,"Isotropic"
"Pop01","Pop15",0.0193604898960998,0.0914201811333242,22,"Isotropic"
"Pop02","Pop03",-0.0801614918717025,0.150926491811348,22,"Isotropic"
"Pop02","Pop04",-0.0807683650786105,0.109110359687723,22,"Isotropic"
"Pop02","Pop05",0.0207484067761963,0.119171777871346,22,"Isotropic"
"Pop02","Pop07",-0.0803017507590375,0.0743015074849842,22,"Isotropic"
"Pop03","Pop04",-0.0021752412448271,0.0697903618561618,22,"Isotropic"
"Pop03","Pop05",0.0806239095102274,0.111631852743649,22,"Isotropic"
"Pop03","Pop06",-0.0870506497585693,0.0513082980090056,22,"Isotropic"
"Pop04","Pop05",0.058519151540016,0.128332257066089,22,"Isotropic"
"Pop04","Pop10",0.0135019535089741,0.0304791203532414,22,"Isotropic"
"Pop04","Pop11",-0.0107186715649579,0.0237572523265379,22,"Isotropic"
"Pop04","Pop13",-0.00967257268986231,0.00735015979194036,22,"Isotropic"
"Pop05","Pop06",-0.049662271075432,0.0218975285255567,22,"Isotropic"
"Pop05","Pop07",-0.0364269484689967,0.00883922126722912,22,"Isotropic"
"Pop05","Pop08",-0.0703579404617664,0.0116267183901979,22,"Isotropic"
"Pop06","Pop07",0.0358256175519834,-0.0117542461154984,22,"Isotropic"
"Pop06","Pop08",-0.00214075671377106,0.0310500373605649,22,"Isotropic"
"Pop06","Pop09",0.00226077065194524,0.0192126175217437,22,"Isotropic"
"Pop06","Pop11",-0.00846954071593101,0.00488145833050475,22,"Isotropic"
"Pop06","Pop23",0.0191371038955159,-0.00769762884846433,22,"Isotropic"
"Pop06","Pop25",0.00063062558180918,-0.00383861136243458,22,"Isotropic"
"Pop07","Pop08",-0.0410390133435419,0.0108605037539115,22,"Isotropic"
"Pop07","Pop09",-0.0324689267937474,0.00434002883053298,22,"Isotropic"
"Pop07","Pop11",-0.0312720870809379,0.00178346351149547,22,"Isotropic"
"Pop07","Pop12",-0.0163618709959672,0.00294251449547449,22,"Isotropic"
"Pop07","Pop15",-0.0243751087007956,0.0118003071100225,22,"Isotropic"
"Pop07","Pop19",0.00573678062305747,-0.000525280728356964,22,"Isotropic"
"Pop08","Pop09",-0.129770591293936,0.00394497133859105,22,"Isotropic"
"Pop08","Pop10",-0.0149148164946818,0.0200630310467214,22,"Isotropic"
"Pop08","Pop14",-0.0081422768155011,0.00356197998487043,22,"Isotropic"
"Pop08","Pop20",-0.00169907796913461,-0.00239632117485128,22,"Isotropic"
"Pop09","Pop10",0.130374474086512,0.0198885878551476,22,"Isotropic"
"Pop10","Pop11",0.00862394075484563,-0.0164158536566719,22,"Isotropic"
"Pop10","Pop13",0.00477678922606339,-0.00369613898314749,22,"Isotropic"
"Pop10","Pop15",-0.00800881824844925,-0.000123754835902146,22,"Isotropic"
"Pop10","Pop18",0.0227102345606718,-0.00904261829440432,22,"Isotropic"
"Pop11","Pop12",-0.0186564971181505,0.0200841172439625,22,"Isotropic"
"Pop11","Pop13",0.00165474930587128,0.000406285802724546,22,"Isotropic"
"Pop11","Pop14",0.0180097592200739,0.00312311952037004,22,"Isotropic"
"Pop11","Pop25",0.00893791953866779,-0.00965576939521113,22,"Isotropic"
"Pop12","Pop13",0.0233488097276848,-0.0179925319338836,22,"Isotropic"
"Pop12","Pop14",0.0105170182467173,0.00316620875451407,22,"Isotropic"
"Pop12","Pop17",0.0224400869650448,0.000233516969434686,22,"Isotropic"
"Pop12","Pop18",0.0292969686964552,-0.0012159872506541,22,"Isotropic"
"Pop12","Pop25",-0.00168834359415646,-0.0119268182184494,22,"Isotropic"
"Pop13","Pop14",-0.00921157275241777,0.00940464440657686,22,"Isotropic"
"Pop13","Pop15",0.000336751464674934,-0.00031727203435229,22,"Isotropic"
"Pop13","Pop19",0.0280729354785777,-0.00144031772812406,22,"Isotropic"
"Pop14","Pop15",-0.00031501907553344,-0.00989754409397628,22,"Isotropic"
"Pop14","Pop16",0.0404250077507401,0.00267385071163873,22,"Isotropic"
"Pop14","Pop25",-0.0161070833436547,-0.0166176346393776,22,"Isotropic"
"Pop15","Pop16",0.0185110112321915,0.0550819443106655,22,"Isotropic"
"Pop15","Pop18",0.0394188024314003,0.00151226008287649,22,"Isotropic"
"Pop15","Pop20",0.0377259889682066,0.00157042139916412,22,"Isotropic"
"Pop16","Pop17",-0.0567234774082244,0.0045109306211325,22,"Isotropic"
"Pop16","Pop19",-0.0187021177093966,-0.0130886086353459,22,"Isotropic"
"Pop16","Pop20",-0.00450525665936682,-0.00453123359958191,22,"Isotropic"
"Pop16","Pop21",0.0143677746579495,0.000477626986869831,22,"Isotropic"
"Pop16","Pop22",-0.0172869130973385,-0.00746572549358909,22,"Isotropic"
"Pop16","Pop24",-0.0112497290901179,-0.0153432031115459,22,"Isotropic"
"Pop17","Pop18",0.0591698514799587,-0.004141367399599,22,"Isotropic"
"Pop17","Pop19",0.0393952299759541,-0.025618565632276,22,"Isotropic"
"Pop17","Pop21",0.0654315946694324,0.00299282293791037,22,"Isotropic"
"Pop17","Pop23",0.00265971158007255,-0.00547150773514306,22,"Isotropic"
"Pop18","Pop19",-0.0190831158868639,-0.0156584830373578,22,"Isotropic"
"Pop18","Pop20",-0.00152573585014606,0.00823990466277795,22,"Isotropic"
"Pop18","Pop22",-0.0236791225461873,-0.0127002700630054,22,"Isotropic"
"Pop18","Pop24",-0.013150672455551,-0.00465890289285413,22,"Isotropic"
"Pop18","Pop25",-0.0331266036328678,-0.0035308884173253,22,"Isotropic"
"Pop19","Pop20",0.0178166049138365,0.018590593605443,22,"Isotropic"
"Pop19","Pop21",0.0285347116048592,0.0135826951810901,22,"Isotropic"
"Pop19","Pop23",0.00037793393292164,-0.00497982285395769,22,"Isotropic"
"Pop20","Pop21",0.000857225822543717,0.00298845144236315,22,"Isotropic"
"Pop20","Pop22",-0.005546387484334,-0.00752771040495876,22,"Isotropic"
"Pop20","Pop23",-0.0136124061156401,-0.00648126742138018,22,"Isotropic"
"Pop20","Pop24",0.00757631443424976,-0.0086511127141014,22,"Isotropic"
"Pop21","Pop22",-0.0566024286359489,-0.0692672931024971,22,"Isotropic"
"Pop21","Pop23",-0.0319481590889786,-0.0369396504222319,22,"Isotropic"
"Pop21","Pop24",-0.0343079337978098,-0.0108744761802562,22,"Isotropic"
"Pop21","Pop25",-0.0629567762796342,-0.00278764332735255,22,"Isotropic"
"Pop22","Pop23",0.0321161995838029,-0.0120981157880057,22,"Isotropic"
"Pop22","Pop24",0.0156919843965228,0.00106581680644562,22,"Isotropic"
"Pop23","Pop24",-0.0134458088216705,0.0183520791953228,22,"Isotropic"
"Pop23","Pop25",-0.0140451510622721,0.00905671614088407,22,"Isotropic"
"Pop24","Pop25",0.00881846665380337,-0.00318970745681788,22,"Isotropic"
"Pop01","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop01","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop01","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop01","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop01","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop01","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop01","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop02","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop02","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop02","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop02","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop02","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop02","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop02","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop03","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop03","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop03","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop03","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop03","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop03","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop03","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop04","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop04","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop04","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop04","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop04","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop04","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop04","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop05","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop05","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop05","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop05","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop05","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop05","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop05","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop06","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop06","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop06","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop06","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop06","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop06","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop06","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop07","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop07","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop07","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop07","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop07","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop07","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop07","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop08","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop08","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop08","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop08","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop08","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop08","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop08","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop09","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop09","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop09","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop09","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop09","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop09","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop09","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop10","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop10","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop10","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop10","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop10","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop10","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop10","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop11","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop11","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop11","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop11","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop11","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop11","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop11","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop12","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop12","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop12","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop12","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop12","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop12","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop12","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop13","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop13","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop13","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop13","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop13","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop13","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop13","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop14","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop14","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop14","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop14","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop14","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop14","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop14","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop15","Pop16",0.170169230432865,NA,22,"Flux-conserved"
"Pop15","Pop19",0.14653164723285,-4956140962648.46,22,"Flux-conserved"
"Pop15","Pop20",0.106022011904305,-1235929889181.76,22,"Flux-conserved"
"Pop15","Pop21",0.10459971605002,NA,22,"Flux-conserved"
"Pop15","Pop22",0.0647169689568497,NA,22,"Flux-conserved"
"Pop15","Pop23",0.041506678075868,0.000729852078469058,22,"Flux-conserved"
"Pop15","Pop25",0.0580553407477457,-4956140962648.47,22,"Flux-conserved"
"Pop16","Pop18",-0.0295725099141244,0.00748336337623343,22,"Flux-conserved"
"Pop16","Pop19",-0.0347815722359138,0.0121362751815665,22,"Flux-conserved"
"Pop16","Pop21",-0.0495965623839379,-0.00020274732159494,22,"Flux-conserved"
"Pop17","Pop18",-0.0708963163006931,0.140878309826714,22,"Flux-conserved"
"Pop17","Pop20",0.197635525075571,0.0287513719714307,22,"Flux-conserved"
"Pop17","Pop21",0.200990587387721,0.034479204098382,22,"Flux-conserved"
"Pop17","Pop24",-0.0460544269682263,0.0131595781876672,22,"Flux-conserved"
"Pop17","Pop25",0.0122792956558261,0.0130598222420061,22,"Flux-conserved"
"Pop18","Pop19",0.302342229633981,0.566325250333976,22,"Flux-conserved"
"Pop18","Pop21",0.0958871522636347,0.0104921734235874,22,"Flux-conserved"
"Pop19","Pop20",-0.00300923629720051,-0.00468763866248065,22,"Flux-conserved"
"Pop19","Pop21",-0.00532006666470781,-0.0219575912965798,22,"Flux-conserved"
"Pop19","Pop22",-0.0240280618613842,0.00287553797664739,22,"Flux-conserved"
"Pop19","Pop25",-0.0281308579183883,0.0050374920376456,22,"Flux-conserved"
"Pop20","Pop21",-0.00385554549272113,0.114021749971579,22,"Flux-conserved"
"Pop20","Pop22",-0.0099039221580344,0.0160942270641613,22,"Flux-conserved"
"Pop20","Pop23",-0.0229054805162556,0.00799333370903592,22,"Flux-conserved"
"Pop20","Pop24",-0.0844774302261961,0.0233332401736374,22,"Flux-conserved"
"Pop20","Pop25",-0.0115922662139536,0.0263329709220854,22,"Flux-conserved"
"Pop21","Pop22",-0.00561006327234875,0.0154273238459507,22,"Flux-conserved"
"Pop22","Pop23",-0.00907729607318251,0.0111440828046505,22,"Flux-conserved"
"Pop22","Pop24",-0.19362666787346,0.148336718175181,22,"Flux-conserved"
"Pop22","Pop25",-0.000473621435325547,-0.000172523910285658,22,"Flux-conserved"
"Pop23","Pop24",-0.188993716316197,0.0953399034356091,22,"Flux-conserved"
"Pop23","Pop25",0.00949957020776714,-0.00120706241147321,22,"Flux-conserved"
"Pop24","Pop25",0.150666847383765,-0.00714709396380334,22,"Flux-conserved"
"Pop01","Pop02",-0.062608935412424,0.00895430147781161,22,"Rate-conserved"
"Pop01","Pop03",-0.0765979314701318,0.00572172792026352,22,"Rate-conserved"
"Pop01","Pop04",-0.109700605016135,0.0769720285432044,22,"Rate-conserved"
"Pop01","Pop06",0.00157554494787802,0.0989600148270803,22,"Rate-conserved"
"Pop01","Pop08",-0.0506375883126197,0.0171047098780975,22,"Rate-conserved"
"Pop01","Pop09",0.0288890240320259,0.026412565025131,22,"Rate-conserved"
"Pop01","Pop10",-0.0010099710555455,0.0319493745490992,22,"Rate-conserved"
"Pop01","Pop11",-0.0155027764269826,0.203051973000635,22,"Rate-conserved"
"Pop01","Pop13",-0.0465733867831369,0.00730547170646133,22,"Rate-conserved"
"Pop01","Pop14",-0.0320765512916324,0.0205784487708382,22,"Rate-conserved"
"Pop01","Pop15",-0.103647315964557,0.047665158870042,22,"Rate-conserved"
"Pop02","Pop03",-0.14984192149122,0.0213079938713407,22,"Rate-conserved"
"Pop02","Pop05",0.001464590745717,0.11166673602703,22,"Rate-conserved"
"Pop02","Pop07",-0.0220035091177073,0.191840629180708,22,"Rate-conserved"
"Pop02","Pop12",0.0604337553079191,0.139099515580917,22,"Rate-conserved"
"Pop02","Pop13",-0.0309549690922846,0.0858200992064781,22,"Rate-conserved"
"Pop02","Pop14",-0.0216337600548321,0.00740025000375384,22,"Rate-conserved"
"Pop03","Pop04",0.0260632769948294,0.248530457312394,22,"Rate-conserved"
"Pop03","Pop10",-0.0415111483476628,0.0581951700895029,22,"Rate-conserved"
"Pop04","Pop05",0.0477738209532911,0.0466712716072425,22,"Rate-conserved"
"Pop04","Pop12",-0.0127114547036351,0.0426962045055587,22,"Rate-conserved"
"Pop05","Pop10",0.0696394858381046,0.00184292483524841,22,"Rate-conserved"
"Pop05","Pop12",0.0549661561339964,0.396714321216153,22,"Rate-conserved"
"Pop05","Pop13",-0.0586799501823175,0.0159211971934737,22,"Rate-conserved"
"Pop05","Pop14",-0.0540048372460859,0.00380125918340969,22,"Rate-conserved"
"Pop06","Pop07",-0.0757184155774138,0.00753425360810173,22,"Rate-conserved"
"Pop06","Pop08",-0.0180542035569935,0.00267413982048066,22,"Rate-conserved"
"Pop06","Pop09",-0.0294779664883779,0.0389233977788587,22,"Rate-conserved"
"Pop06","Pop10",0.00173200761542322,0.000771498934110978,22,"Rate-conserved"
"Pop06","Pop11",-0.062152439436634,0.0126849451654605,22,"Rate-conserved"
"Pop06","Pop12",0.00524539383603365,0.000821119443010814,22,"Rate-conserved"
"Pop06","Pop13",-0.053796821202692,0.00192765353131109,22,"Rate-conserved"
"Pop06","Pop14",-0.0369983069827264,0.00362979913713372,22,"Rate-conserved"
"Pop06","Pop15",-0.11275942597287,0.0122957842871722,22,"Rate-conserved"
"Pop07","Pop08",0.0956835937096876,-0.00231342732180589,22,"Rate-conserved"
"Pop07","Pop09",0.0806795428547231,-0.000734276459340551,22,"Rate-conserved"
"Pop07","Pop12",0.0978084865093693,-0.00278419149067251,22,"Rate-conserved"
"Pop07","Pop13",-0.00533118975174482,-0.00164158858635058,22,"Rate-conserved"
"Pop08","Pop09",0.0245032446892725,0.000513254158869296,22,"Rate-conserved"
"Pop08","Pop10",0.039979330225601,-0.00549885985463911,22,"Rate-conserved"
"Pop08","Pop11",0.0143604193449406,-0.00293172798201959,22,"Rate-conserved"
"Pop08","Pop12",0.0672992306013666,-0.000275129333987343,22,"Rate-conserved"
"Pop08","Pop13",-0.000827012875044913,0.000775338592561302,22,"Rate-conserved"
"Pop08","Pop14",0.0102652558982419,0.00160450544403674,22,"Rate-conserved"
"Pop08","Pop18",-0.122490269140826,0.00699451728878919,22,"Rate-conserved"
"Pop08","Pop25",-0.0501629632067321,0.000218704370323406,22,"Rate-conserved"
"Pop09","Pop10",0.0158201906720276,-0.0201017073615864,22,"Rate-conserved"
"Pop09","Pop11",-0.0182340176975252,-0.00940858752148871,22,"Rate-conserved"
"Pop09","Pop12",0.019858304170766,-0.00207463728716054,22,"Rate-conserved"
"Pop10","Pop11",-0.0286013651326132,0.00188297162051961,22,"Rate-conserved"
"Pop10","Pop13",-0.0414239551457315,0.0139576084426092,22,"Rate-conserved"
"Pop10","Pop14",-0.031056463323723,0.0128884671277623,22,"Rate-conserved"
"Pop10","Pop16",-0.147374391759439,0.0174031066629549,22,"Rate-conserved"
"Pop11","Pop12",0.0373923124218373,0.00385239700739718,22,"Rate-conserved"
"Pop11","Pop14",-0.0441553352997893,0.00170027641567074,22,"Rate-conserved"
"Pop13","Pop14",0.00666709737011037,0.00158811426241646,22,"Rate-conserved"
"Pop13","Pop15",-0.047730715960903,0.000416413617418872,22,"Rate-conserved"
"Pop13","Pop17",-0.119200131616048,0.00564774202780216,22,"Rate-conserved"
"Pop14","Pop15",-0.0726583143816442,0.00116610353164176,22,"Rate-conserved"
"Pop14","Pop16",-0.125346815935797,0.00414697784116689,22,"Rate-conserved"
"Pop15","Pop16",-0.0850113674466826,0.0289373536717905,22,"Rate-conserved"
"Pop15","Pop17",-0.142065760387314,0.00717754977881527,22,"Rate-conserved"
"Pop15","Pop18",-0.127121775530633,0.00309406398414641,22,"Rate-conserved"
"Pop16","Pop17",-0.0842020954978671,0.00584578222185646,22,"Rate-conserved"
"Pop16","Pop18",-0.117612624259954,0.000801697477890832,22,"Rate-conserved"
"Pop17","Pop18",-0.0278764130009939,5.80315871564988e-05,22,"Rate-conserved"
"Pop18","Pop19",-0.0548794211585703,-0.000952924706458142,22,"Rate-conserved"
"Pop18","Pop22",0.0595117022037721,-0.00197502352633513,22,"Rate-conserved"
"Pop19","Pop20",0.0388365470150799,0.000959026775882594,22,"Rate-conserved"
"Pop19","Pop23",0.069600519719609,-0.00349447479509743,22,"Rate-conserved"
"Pop19","Pop24",0.10677500642238,-0.0010087014858659,22,"Rate-conserved"
"Pop20","Pop21",0.0181264269583525,0.00027424887698988,22,"Rate-conserved"
"Pop20","Pop24",0.0594768289229327,-0.000372907762914516,22,"Rate-conserved"
"Pop20","Pop25",-0.0721355499609152,0.000695334567352051,22,"Rate-conserved"
"Pop21","Pop22",-0.00168247528863741,-0.0137478298117988,22,"Rate-conserved"
"Pop21","Pop23",0.0132510824392845,-0.0249051006266208,22,"Rate-conserved"
"Pop21","Pop25",-0.0871823491171216,0.0057759402809857,22,"Rate-conserved"
"Pop22","Pop23",0.0434220405735078,0.0121322480694463,22,"Rate-conserved"
"Pop22","Pop24",0.0559784957563255,0.0141744326142948,22,"Rate-conserved"
"Pop23","Pop24",0.0180900280623839,0.00692784474800604,22,"Rate-conserved"
"Pop23","Pop25",-0.0827687403435434,0.00324980428814646,22,"Rate-conserved"
"Pop24","Pop25",-0.0835257878560599,0.0063524936903989,22,"Rate-conserved"
"Pop01","Pop02",-0.0745493318511476,0.233635746550012,23,"Isotropic"
"Pop01","Pop03",0.0892500857464252,0.164492262568049,23,"Isotropic"
"Pop01","Pop04",0.0647110625719916,0.0145163284172624,23,"Isotropic"
"Pop01","Pop06",0.0434126356029099,-0.00354938101301655,23,"Isotropic"
"Pop01","Pop09",0.0757094856647631,-0.00134429461478132,23,"Isotropic"
"Pop01","Pop15",0.0267171586578204,0.00873120104622589,23,"Isotropic"
"Pop02","Pop03",0.168279280312943,0.119656654273218,23,"Isotropic"
"Pop02","Pop04",0.107771210017454,-0.0530583927740729,23,"Isotropic"
"Pop02","Pop14",-0.000379162208401597,0.00213958744847278,23,"Isotropic"
"Pop03","Pop04",-0.0223664283133344,-0.136366551257798,23,"Isotropic"
"Pop03","Pop05",-0.0225649607674752,0.00300537300969621,23,"Isotropic"
"Pop03","Pop06",-0.0274422992194826,-0.0938765713822035,23,"Isotropic"
"Pop03","Pop07",-0.0197654572622973,-0.0887222392773276,23,"Isotropic"
"Pop03","Pop10",-0.0321962987293627,-0.0150373761755814,23,"Isotropic"
"Pop03","Pop11",-0.000652706199982617,-0.0263236967294315,23,"Isotropic"
