"replicate","scenario","generation","gravity_signed","gravity_abs","divm_signed","divm_abs"
5,"Isotropic",2854,-0.000488454013694626,0.0374991661534385,-0.0167826539058225,0.107304571563386
5,"Isotropic",2904,0.00523116000306857,0.0439608807951748,-0.0205853430988447,0.072081430838408
5,"Isotropic",2954,-0.000752004661009198,0.030152098631201,-0.0232829608609,0.102635194011978
5,"Isotropic",2999,0.0084969593040458,0.0311943247362144,-0.0105637592333973,0.11018666096321
5,"Redistributed",2004,0.00526458123975121,0.0340012367492726,0.00738909447647086,0.0837437539593566
5,"Redistributed",2054,-0.00534270688779292,0.0409788596236885,0.00115349816680255,0.0593873730850255
5,"Redistributed",2104,-0.00497354315547585,0.0330013457419125,0.04384062500315,0.0577624661677977
5,"Redistributed",2154,-0.023888695326425,0.0485260603027253,0.0453507141411144,0.070028186617227
5,"Redistributed",2204,-0.0157912989397733,0.0528863967950667,0.0590677853575797,0.0697040548029237
5,"Redistributed",2254,-0.0187898399161135,0.0538294831923398,0.0547500821173087,0.0657367657045143
5,"Redistributed",2304,-0.0244987066331462,0.0547457076890452,0.00498889182124464,0.0323321935531373
5,"Redistributed",2354,-0.00932580481724981,0.0598718240668658,0.0150594033243506,0.018732527469935
5,"Redistributed",2404,-0.0130137934405752,0.0471536514818783,-0.0116396619007443,0.0223180615373079
5,"Redistributed",2454,-0.0180378002258148,0.0541508964712709,0.015291943318361,0.0153808555730964
5,"Redistributed",2504,-0.0382318289092252,0.0527170841007713,NA,NA
5,"Redistributed",2554,-0.012434939638845,0.0515063887433741,NA,NA
5,"Redistributed",2604,0.011078482928922,0.103032957916426,NA,NA
5,"Redistributed",2654,0.00255764386922095,0.110742585009511,NA,NA
5,"Redistributed",2704,0.0288029577643129,0.101768281607371,NA,NA
5,"Redistributed",2754,0.0530120718394864,0.117231275934129,NA,NA
5,"Redistributed",2804,0.0135965392282299,0.0549874024962579,NA,NA
5,"Redistributed",2854,0.0692244200359579,0.154961913093629,NA,NA
5,"Redistributed",2904,0.104721128077424,0.183329267991477,NA,NA
5,"Redistributed",2954,0.0796497882313832,0.114462126406191,NA,NA
5,"Redistributed",2999,0.0861995838976329,0.135767717307746,NA,NA
