"Scenario","replicate","generation","n_edges","CD","diameter","mean_delta","mean_abs_delta","sd_delta","n_pendant","n_poly_global","n_poly_pop","He","sumAe_total","sumAe_within"
"Obstructed",5,2164,94,0.313333333333333,21.3453339781107,-0.011510953595252,0.0352917338863239,0.0423410168568229,0,20,14.48,0.2385604,35.0797807238355,28.2138791708423
"Obstructed",5,2169,108,0.36,22.0109281419025,-0.00946793647294189,0.0243099318871637,0.0292078995744255,0,20,14.24,0.2390953,35.0500828097109,28.252675490095
"Obstructed",5,2174,86,0.286666666666667,23.575949932459,-0.0112688358239824,0.0276556126702757,0.0352895158346296,0,20,14.2,0.2371845,35.0378179083881,28.1675499254043
"Obstructed",5,2179,106,0.353333333333333,22.4493432340979,-0.00810068473467924,0.0308366171865546,0.0389957727189208,0,20,14.12,0.2310992,35.0129453724969,27.8942202482489
"Obstructed",5,2184,91,0.303333333333333,24.1302433773509,-0.0135486468205089,0.0321019575659268,0.0367649607844271,0,20,14.16,0.2321071,34.9819216862824,27.9200167524777
"Obstructed",5,2189,94,0.313333333333333,21.7910997404037,-0.00694506352072566,0.0366261071035512,0.0492515847415636,0,20,14.08,0.2356819,35.0715173237752,28.100801328057
"Obstructed",5,2194,91,0.303333333333333,21.5667657041933,-0.00988505454678704,0.0333062698231073,0.0438085325106339,0,20,14.08,0.235533,35.0679462690189,28.1155134666439
"Obstructed",5,2199,85,0.283333333333333,24.1996246261909,-0.011585953915789,0.0368739232314114,0.0460107760768004,0,20,14.12,0.2369551,35.1292186884417,28.1575004954183
"Obstructed",5,2204,86,0.286666666666667,22.7122502743763,-0.0142639084008056,0.0362355507607376,0.04711094119693,0,20,14.36,0.2354248,35.2647054357191,28.0529005633581
"Obstructed",5,2209,75,0.25,23.9087158884006,-0.0113838294428483,0.041874378075972,0.0550360607898964,0,20,14,0.2317878,35.15892177267,27.9316908988852
"Obstructed",5,2214,76,0.253333333333333,25.334948698335,-0.0124797109122372,0.036379810050381,0.0557050910558036,0,20,14.08,0.2300689,35.1627274679946,27.8366948219626
"Obstructed",5,2219,72,0.24,28.4351037734636,-0.013769441943993,0.0459680523182552,0.0568764732107391,0,20,14.2,0.2304221,35.0090891341534,27.9124888813709
"Obstructed",5,2224,68,0.226666666666667,25.8248596136604,-0.00230934090794968,0.0299304351859824,0.0397488549135431,0,20,13.84,0.2310105,35.1219708820985,27.8979829496761
"Obstructed",5,2229,95,0.316666666666667,23.3851959557509,-0.0135700379040857,0.0266464486417372,0.0311793897903369,0,20,13.92,0.2276557,35.0648584885361,27.7709496580307
"Obstructed",5,2234,88,0.293333333333333,22.3956452317965,-0.0106221275367613,0.035652436830288,0.0459156599582963,0,20,13.92,0.2302975,35.0115568468165,27.9022544189644
"Obstructed",5,2239,95,0.316666666666667,20.1972129134282,-0.0165271020212716,0.0299834822196636,0.0370047622248722,0,20,13.88,0.2327425,34.9742141850122,28.0357603875853
"Obstructed",5,2244,81,0.27,22.3088968096526,-0.00738003511757709,0.0328240678671377,0.0459459855799739,0,20,13.92,0.2316958,34.8687397741198,28.0275389366017
"Obstructed",5,2249,96,0.32,19.622871556187,-0.0109207809197535,0.0304430762675625,0.0382127408550635,0,20,14.08,0.2347974,34.8706633285186,28.1110456843835
"Obstructed",5,2254,89,0.296666666666667,21.5604754020866,-0.0026837179834022,0.031360205778109,0.0430212798666038,0,20,13.96,0.2337247,34.781694132502,27.9942365784142
"Obstructed",5,2259,94,0.313333333333333,20.6700551180617,-0.0135007480818073,0.0306305922225066,0.038661055807619,0,19,14.16,0.233423,34.7320426886751,27.9711442734859
"Obstructed",5,2264,103,0.343333333333333,19.9361576741932,-0.0150432128592143,0.0299643875298784,0.0408323090367866,0,19,14.16,0.2329998,34.8003689679371,27.9639646684464
"Obstructed",5,2269,89,0.296666666666667,20.7097924066181,-0.00903487192542445,0.0309990361311416,0.0391107224312915,0,19,13.8,0.2347534,34.7272964573646,28.0593146367043
"Obstructed",5,2274,93,0.31,18.7039335410368,-0.00739866039928806,0.0350725583806463,0.0451956149361759,0,19,13.52,0.2371043,34.710359910047,28.1899788476798
"Obstructed",5,2279,84,0.28,19.1960197607272,-0.0129599328204306,0.0359249252514253,0.0492010575343732,0,19,13.68,0.2347659,34.6450009664949,28.0787300591344
"Obstructed",5,2284,93,0.31,18.7643130980231,-0.0156083746702454,0.033088408599961,0.039575320307354,0,19,13.6,0.2323104,34.5908735107222,28.0944753140776
