"replicate","phase","generation","n_edges","diameter","mean_delta","mean_abs_delta"
23,"burnin",739,104,15.5729336054432,-0.00131875059639556,0.0316984147256365
23,"burnin",744,104,14.8434060106264,-0.00251843441253208,0.0254932865682787
23,"burnin",749,102,15.7710923964308,0.00152944848490289,0.0270246684316973
23,"burnin",754,105,13.8703729232111,0.00628103919144032,0.0279982220197784
23,"burnin",759,104,15.5626890677466,0.00224118551398758,0.0217179350349846
23,"burnin",764,104,15.5715052134426,0.00291403120121155,0.0295728879990589
23,"burnin",769,99,15.2756111629746,0.0033431125832648,0.0242825899827025
23,"burnin",774,96,16.1154614837197,-0.0030107083867663,0.0320954743487685
23,"burnin",779,102,16.1994999485773,0.00367424867450702,0.0226363731315429
23,"burnin",784,94,15.9822783508347,0.00653782147835884,0.03072388070588
23,"burnin",789,99,17.6228961778001,0.00527057939680629,0.0371021626046522
23,"burnin",794,102,15.9957933419346,0.00338101068722995,0.0318649579208713
23,"burnin",799,103,15.798932469781,-0.0029560812416028,0.0337439460377882
23,"burnin",804,96,17.1327654944961,0.00177597806970897,0.0358083046888054
23,"burnin",809,98,16.3494794578965,0.000747732121425689,0.0340309837403701
23,"burnin",814,108,16.1793260405178,0.00439472387314853,0.0252996456757658
23,"burnin",819,94,15.9786138386592,0.0047313116242827,0.0343212159938951
23,"burnin",824,94,13.521623875128,0.00119255235005545,0.0333799509360485
23,"burnin",829,100,14.9518311380975,0.00167340631348756,0.0306438102646977
23,"burnin",834,102,15.4278197788078,0.00377202330575215,0.0257389713646788
23,"burnin",839,96,15.2721746035916,0.00571479358151314,0.0273830995150975
23,"burnin",844,105,14.7088920925998,0.00149128016795417,0.0265162090861038
23,"burnin",849,101,15.1773050967527,0.00143337521016922,0.0286365378074961
23,"burnin",854,102,15.3175057004657,0.00248632567253142,0.0277094820362852
23,"burnin",859,101,18.2553693117648,-0.000230963346392297,0.0323753172033696
23,"burnin",864,101,16.5710489218123,0.00225570475382514,0.0309850612944967
23,"burnin",869,115,15.5947833073077,0.00359741579395233,0.0223934460753396
23,"burnin",874,119,15.316937431574,-0.00315114114896783,0.0280427724848162
23,"burnin",879,96,16.0919190601569,-0.00593834925252965,0.0332401430716258
23,"burnin",884,111,17.1508968537282,-0.000976741729938295,0.027209688465363
23,"burnin",889,96,17.0422776856547,-0.00120949256812224,0.0315538840331228
23,"burnin",894,101,16.5677875025993,-0.00672647624543116,0.0285995094614541
23,"burnin",899,95,17.8357066350376,-0.0033372392719756,0.0286672843242248
23,"burnin",904,104,16.6855845728816,0.0019951195908246,0.0257499784775371
23,"burnin",909,93,18.2185381345136,0.00749716360840377,0.0276277213467485
23,"burnin",914,100,18.1362768503462,0.00610529051641807,0.0323322065558591
23,"burnin",919,93,17.0703290279091,0.00551462857107631,0.0313763278194549
23,"burnin",924,95,16.8198281574478,0.00694012358179813,0.0347220992408869
23,"burnin",929,90,17.4381052960542,0.00268746260589132,0.0356097682372065
23,"burnin",934,90,17.4654067834008,-0.00541396768002401,0.0402230611657601
23,"burnin",939,94,16.3479446888459,0.00223333509588058,0.0312773607503696
23,"burnin",944,94,19.0332555919922,-0.000698054546842923,0.0297075944674332
23,"burnin",949,93,20.7280423012453,-0.0044322523820618,0.039547731864654
23,"burnin",954,102,20.6457134035014,-0.000911056891873715,0.0364865542867081
23,"burnin",959,88,19.6156233405328,3.76565554414627e-05,0.0315118720683255
23,"burnin",964,97,16.4837745500476,0.00782230388260258,0.0294314900293685
23,"burnin",969,92,18.5177880232687,0.00756338872892497,0.0286481364690527
23,"burnin",974,87,18.5741759262592,0.00833191651263595,0.0342880957356929
23,"burnin",979,97,16.8670163612483,0.0041167791355412,0.0290472147432098
23,"burnin",984,89,18.2825363103412,0.00993746092060349,0.029079393903726
23,"burnin",989,86,21.839632529051,0.00788356543848561,0.0287738681112682
23,"burnin",994,95,20.5982376707116,0.00205512223113678,0.0283792647931344
23,"burnin",999,95,16.382597054748,0.00516713146831895,0.0279679945367948
23,"burnin",1004,95,19.2086546297371,-0.00204471006405093,0.0283430438524664
23,"burnin",1009,91,16.5422705913718,-0.000617207880367054,0.032144872002909
23,"burnin",1014,94,16.4479402594789,0.00155665622894362,0.0323913859638808
23,"burnin",1019,101,16.3310523498866,-0.000600892241271987,0.028269821301692
23,"burnin",1024,94,17.0690238191427,0.00544171604377884,0.0362982800868124
23,"burnin",1029,90,18.9575373316909,0.00396680543371485,0.0302807062171827
23,"burnin",1034,85,21.0139328259759,-0.00344970910365681,0.0331726829280143
23,"burnin",1039,96,18.4761528554553,0.000755848430950344,0.03417163840666
23,"burnin",1044,100,18.602133391306,0.000864525913927344,0.0241211005606619
23,"burnin",1049,97,18.8808975663867,-0.00191154717642556,0.0295936660679049
23,"burnin",1054,106,16.8095086342571,0.00726654516984827,0.0266453452457651
23,"burnin",1059,105,18.5270714329746,0.00105995857482682,0.0230383808990715
23,"burnin",1064,94,16.7347548841503,0.00216226885789508,0.0321014466982619
23,"burnin",1069,101,18.4117650022361,0.000704610916566196,0.0277973296698578
23,"burnin",1074,109,18.0192401915081,-0.00320604718025428,0.0315757493210594
23,"burnin",1079,100,17.2391540656582,0.00531013696006282,0.0351904212825723
23,"burnin",1084,104,16.9216061037552,0.00449928004265419,0.0279042759926109
23,"burnin",1089,103,15.3287349656731,-0.00366444500757713,0.028147616367689
23,"burnin",1094,110,14.9430496368587,-0.00104334530138851,0.0243434833281692
23,"burnin",1099,101,17.0972992212724,0.00137450673852429,0.0343248519008577
23,"burnin",1104,94,17.9033174423881,-0.00205334022945908,0.0351625406002799
23,"burnin",1109,100,18.4475091307286,-0.000654419074548761,0.0302740551434389
23,"burnin",1114,103,15.4545153997523,0.00258832616582995,0.0355070529949909
23,"burnin",1119,86,17.0117870021227,-0.00142987347253579,0.0306936222711654
23,"burnin",1124,93,18.1865281433437,-0.00279962297185523,0.0372229148162091
23,"burnin",1129,85,18.1923468039925,-0.00315610644770663,0.0479253003891554
23,"burnin",1134,88,19.2123530193219,-0.00579570020348213,0.0429581577600038
23,"burnin",1139,99,16.6396902060347,-0.00544825443957116,0.0322830746438882
23,"burnin",1144,104,17.3313153300228,-0.00138000780817213,0.0364580505549924
23,"burnin",1149,90,19.3729371837372,-0.00692338499125018,0.0411527003509528
23,"burnin",1154,96,19.1671801469415,-0.00276960156936131,0.0321322460444294
23,"burnin",1159,105,18.9560456150385,-0.0057236236392056,0.0346091905539127
23,"burnin",1164,104,17.7903742428494,-0.010036847265096,0.0392788231079913
23,"burnin",1169,99,16.71659793338,0.000918164870990367,0.0348410313705873
23,"burnin",1174,105,16.5304189314987,-0.00614565504141388,0.0335771670920689
23,"burnin",1179,102,16.9495067596176,-0.00538939871123437,0.0321922585835847
23,"burnin",1184,109,17.4731410632036,-0.000338275612423532,0.0298426417071253
23,"burnin",1189,115,17.069219983496,-0.000568921763354837,0.0234676707923063
23,"burnin",1194,98,16.9458475667694,-0.00442815941195097,0.0346784953783694
23,"burnin",1199,97,16.1795935773764,-0.00907974549411395,0.0361004030693638
23,"burnin",1204,100,17.153734585621,-0.00585975058079086,0.0271279218677791
23,"burnin",1209,106,17.2731177730507,-0.00591222842845205,0.0297860831501182
23,"burnin",1214,111,16.9624385909676,-0.000292650031420407,0.0250330851861027
23,"burnin",1219,97,17.4875948902467,-0.00117822110794429,0.0316053467830962
23,"burnin",1224,101,16.7224546934034,-0.00428496631334744,0.0293649655505265
23,"burnin",1229,101,17.0232317619635,-0.00183888122561933,0.033670570256267
23,"burnin",1234,106,17.5840277475321,-0.000311607826942394,0.0263866349336718
23,"burnin",1239,102,15.8896810315059,-0.00171956592073104,0.0276653842647289
23,"burnin",1244,89,18.4905345634061,-0.00162722287615061,0.0491398889112432
23,"burnin",1249,84,18.7196115252894,-0.00205725619139285,0.0382665303761854
23,"burnin",1254,91,18.5557020989366,-0.00644006313611678,0.0245012931496132
23,"burnin",1259,100,17.6547081052965,-0.00507754773270366,0.0229242712544098
23,"burnin",1264,105,15.7886407373686,-0.00528671990402927,0.0300518513940546
23,"burnin",1269,106,16.5287998091702,-0.00215280676834922,0.0267653260670054
23,"burnin",1274,103,16.7870308369134,-0.00286313504712309,0.0329789187330537
23,"burnin",1279,97,19.0053719423459,0.00122978607380134,0.0356276335913788
23,"burnin",1284,95,18.5224890230908,-0.00490388944723211,0.0306458056366156
23,"burnin",1289,105,17.9705352204029,-0.00520681128112348,0.0342816420754441
23,"burnin",1294,93,19.3783704362356,-0.00650434774770907,0.0426505334789413
23,"burnin",1299,101,16.9025119233863,-0.00405975743979626,0.0313794453764042
23,"burnin",1304,96,18.4559867311218,-0.00113074831368313,0.0316386228936216
23,"burnin",1309,103,17.0981655925522,-0.00792810256185058,0.0360787821664029
23,"burnin",1314,100,18.6802869525265,-0.0058416970339168,0.0349507654226117
23,"burnin",1319,115,17.3943218066285,-0.00370526163514631,0.025747635936076
23,"burnin",1324,120,15.8820287193024,-0.00586766770891162,0.0291664168895479
23,"burnin",1329,120,15.0549057207258,-0.00326149160364917,0.0285948524297195
23,"burnin",1334,103,15.3377088323077,-0.00390957362850256,0.0322065555059778
23,"burnin",1339,99,16.7484082998235,-0.00348377670146875,0.0314276404878538
23,"burnin",1344,88,15.3175126940365,0.00149966472067709,0.0352488318457006
23,"burnin",1349,96,18.4094124603096,-0.000330301946935354,0.0331640395289208
23,"burnin",1354,97,15.2875942526048,0.00223671897820707,0.0297393134660513
23,"burnin",1359,97,15.7083817743669,-0.000489549821034776,0.0303831591907047
23,"burnin",1364,101,16.0926304873723,0.00101987066137466,0.0292108049233875
23,"burnin",1369,102,16.4845949537732,-0.00672328660950209,0.0229554780728646
23,"burnin",1374,86,17.7481996258619,0.000771542525781541,0.0390278673526114
23,"burnin",1379,101,16.9383932736199,-0.00438721638184998,0.0328395505736755
23,"burnin",1384,97,17.7034923152143,-0.00434021018634994,0.0295948025977281
23,"burnin",1389,99,16.2101606038036,-0.00136653917966484,0.0291985775556056
23,"burnin",1394,107,14.8114903643771,-0.00146612713678252,0.0268501011866821
23,"burnin",1399,98,18.3499563641946,-1.17568510831217e-05,0.0336914820323829
23,"burnin",1404,112,16.2555214431329,0.00352726819943203,0.0220552258742563
23,"burnin",1409,91,15.8395061149053,0.00264531770081411,0.0330814434697587
23,"burnin",1414,106,15.2564386638585,0.00081914809600897,0.0335767159513844
23,"burnin",1419,100,15.2194837844831,0.00563665889390202,0.031415495270667
23,"burnin",1424,96,16.8614741868688,-0.00158380945330908,0.0366070386111163
23,"burnin",1429,89,17.2356359438266,0.000739674470737643,0.0378199146595498
23,"burnin",1434,101,14.9368212600388,0.00604210358884318,0.028053253576511
23,"burnin",1439,92,16.7585580997793,0.00248687561081448,0.0330139861157386
23,"burnin",1444,101,16.2726446115388,0.00990620904031157,0.0311789451101991
23,"burnin",1449,90,16.7507421887362,0.00790098817423582,0.0403212479153248
23,"burnin",1454,96,16.4914905030626,0.00203631298388541,0.0346896047128118
23,"burnin",1459,101,14.5460879875433,0.000279172970303405,0.0299842039916773
23,"burnin",1464,91,16.4774231647702,0.00555325211021948,0.0310187312745032
23,"burnin",1469,87,16.8919713823639,0.00435263148817439,0.0352587184510154
23,"burnin",1474,94,15.5280271908461,-0.00181253863895681,0.0331210852170496
23,"burnin",1479,94,16.0537817149576,-0.00165846441911807,0.0330763397179607
23,"burnin",1484,94,15.8390684232071,-0.00681087695696128,0.0320433835638733
23,"burnin",1489,102,15.4617196595908,-0.0021581610181842,0.0291363846889382
23,"burnin",1494,97,18.7000836126917,0.0043969173238006,0.0362232655432688
23,"burnin",1499,113,15.4062217989668,-0.00145581007214887,0.0278375794885097
23,"burnin",1504,91,15.9915154031366,-0.00478974098973096,0.0353292968335076
23,"burnin",1509,90,16.5060758682088,-0.00146712416742403,0.0373322727212827
23,"burnin",1514,88,16.7791952480896,-0.00187378423950463,0.0364488132919382
23,"burnin",1519,90,14.9399405318468,-0.00940933909553176,0.0333199947871472
23,"burnin",1524,93,15.9728647526604,-0.00159802060029385,0.0350931166978767
23,"burnin",1529,95,16.208488280623,-0.00716502429964507,0.0274857914020065
23,"burnin",1534,100,15.8620438172056,-0.00964790582550703,0.0331292128572139
23,"burnin",1539,91,16.250373864341,-0.00489737153863734,0.0387751004986151
23,"burnin",1544,86,17.783241245835,-0.00132979453654075,0.0355535431721731
23,"burnin",1549,82,17.9061554527049,0.00650709616204655,0.041609823656681
23,"burnin",1554,89,16.3151391983743,0.00277369123845746,0.0407868300895072
23,"burnin",1559,91,16.5400872183451,-0.000862975187781711,0.0391624750251587
23,"burnin",1564,83,20.8805124969865,0.00111635669190093,0.0539448431923341
23,"burnin",1569,108,16.977494570539,0.00283172220006577,0.0299841675719591
23,"burnin",1574,110,18.1381449867202,-0.00144528831905393,0.0272600584192924
23,"burnin",1579,103,17.3437569197879,-0.00165774381377949,0.0329188778232202
23,"burnin",1584,97,17.2185163446455,0.00187487240952811,0.0350387505761716
23,"burnin",1589,77,20.0058758560361,0.00133124807764329,0.0401540089959134
23,"burnin",1594,87,18.1868312148642,-0.00308838718991366,0.0384532200808897
23,"burnin",1599,88,16.7822105988981,-0.000869973201013826,0.0342581468642312
23,"burnin",1604,95,17.2454888375553,6.09856299105663e-05,0.0307935025366219
23,"burnin",1609,101,16.1974323796965,-0.00655113924035896,0.0344503103573347
23,"burnin",1614,94,19.0408926477817,-0.00904623884123015,0.0368184057169299
23,"burnin",1619,99,16.6198711727031,-0.00701143798920368,0.02914399388209
23,"burnin",1624,100,16.9128903931396,-0.00116477045718005,0.0352910672707662
23,"burnin",1629,89,16.0500635110132,-0.00383344053112035,0.0416625099656821
23,"burnin",1634,95,17.5172368544158,0.00368650123904944,0.0432931210055552
23,"burnin",1639,101,16.5866052289459,0.00149446566670231,0.0329659168486327
23,"burnin",1644,108,15.908307236625,-0.00119790732767458,0.0295844572452859
23,"burnin",1649,107,15.9717210936669,0.00522364883950149,0.0320033345828965
23,"burnin",1654,100,16.4764636285148,0.00324448108389352,0.0339186603881608
23,"burnin",1659,97,16.2000987078296,-0.000884807174527968,0.0300326975130097
23,"burnin",1664,99,16.1009520112097,0.000652586739238921,0.0306081846322716
23,"burnin",1669,95,16.1127199123307,-0.00147933243731191,0.0346896545329744
23,"burnin",1674,102,15.0835067961158,-0.00111911976717467,0.0316558824198096
23,"burnin",1679,93,15.7190519677346,-0.000481952633604349,0.0290793734227553
23,"burnin",1684,97,15.2433684403977,-0.00491821054714694,0.0386718422036163
23,"burnin",1689,104,15.5833415513882,0.00126904233355544,0.0259208985061938
23,"burnin",1694,106,14.2044888975138,-0.00243017947503868,0.0244958223406136
23,"burnin",1699,111,14.2602719548707,0.00168495113690304,0.0288550024592142
23,"burnin",1704,89,16.9530125613254,0.00488734211451121,0.0312919164494847
23,"burnin",1709,93,15.8276863392953,0.00127420781529952,0.0302447276811832
23,"burnin",1714,108,16.3526043955926,-0.00387707626402031,0.0324830210099209
23,"burnin",1719,95,16.941481529847,0.00131371116664421,0.0420954084478059
23,"burnin",1724,109,16.9232656557248,-0.00151273591202277,0.0291630092055182
23,"burnin",1729,94,18.8406504449931,-0.00228115254206636,0.0401172165002998
23,"burnin",1734,97,16.4299035386684,-0.00103178048342256,0.0326192068125561
23,"burnin",1739,107,14.8738306058329,-0.00619385242816527,0.0327721252303451
23,"burnin",1744,102,14.8905016943104,-0.00226599772420693,0.0269278914774392
23,"burnin",1749,105,14.7326586476208,-0.00202809136740261,0.0275848253289468
23,"burnin",1754,105,13.8285096180353,0.00228568349777146,0.0354456396961918
23,"burnin",1759,105,13.9458783272418,0.000143131143534693,0.0339639982007688
23,"burnin",1764,111,13.696486969711,-0.0026400806333946,0.0260927232460708
23,"burnin",1769,107,13.9758383910199,-0.0027379471329555,0.0309236535656601
23,"burnin",1774,103,14.6826612443327,-0.00490923989585871,0.0299851052058618
23,"burnin",1779,96,14.2723585931649,-0.00393704770988939,0.0331351692955629
23,"burnin",1784,97,16.1416585413777,-0.0062604596244255,0.03251830586057
23,"burnin",1789,114,14.6961209864984,-0.00135688905562323,0.0284678945754334
23,"burnin",1794,125,13.7798891758484,0.00126050357181564,0.02215645996361
23,"burnin",1799,131,12.5819386302513,0.00245669604218131,0.0274692732279687
23,"burnin",1804,120,13.2203083470587,-0.000543621344874436,0.0298162903870327
23,"burnin",1809,94,13.4735140037011,0.00830723534359784,0.0334195607055396
23,"burnin",1814,104,14.9888443623359,0.00492690256230619,0.0385960839064795
23,"burnin",1819,106,14.2134552247355,-0.00112906649227077,0.0374600960438866
23,"burnin",1824,106,15.4650189286795,-0.00532382357932283,0.0296603944799174
23,"burnin",1829,108,12.9743468235913,0.00244518010998983,0.0229193621446286
23,"burnin",1834,116,14.8433793467135,0.00219596371623961,0.0286015718599566
23,"burnin",1839,128,14.2124205365647,0.00146651871840391,0.0241437332301853
23,"burnin",1844,135,13.0100487752022,0.000124571302745621,0.025324229430762
23,"burnin",1849,124,12.6039245591658,0.00346291777268915,0.0266397327726548
23,"burnin",1854,119,13.8156110303533,0.00259911845995643,0.0258688415054521
23,"burnin",1859,120,13.669816379493,0.00142816838854688,0.0257272107149402
23,"burnin",1864,100,14.3530279757706,0.00273288254200035,0.0345845286936266
23,"burnin",1869,118,13.4022750619658,0.00367141711865921,0.0238334378241082
23,"burnin",1874,117,13.0183077928417,0.00378233642861457,0.0260801198039407
23,"burnin",1879,112,14.6601088901454,0.00568900169797476,0.0291797987514763
23,"burnin",1884,116,14.8544850185269,0.00325965096420819,0.026879601136103
23,"burnin",1889,100,14.5089022135646,0.00944189839443703,0.0318765737056841
23,"burnin",1894,109,17.8089881445525,0.00949299316991431,0.0254172484917978
23,"burnin",1899,120,14.6231931820962,0.00721900820700023,0.0259373621662593
23,"burnin",1904,94,16.8175836528098,0.00574678424931446,0.0337714624721961
23,"burnin",1909,117,13.0490415964826,0.00584147353334677,0.0232889431804977
23,"burnin",1914,117,13.8921837107159,0.00629403930591589,0.0236845365310515
23,"burnin",1919,126,14.1339631144426,0.00445531726848253,0.0258367091505108
23,"burnin",1924,110,14.4787094180937,0.00976939125998345,0.0252527621604236
23,"burnin",1929,111,14.9160222458128,0.000843672115399878,0.0282752976252444
23,"burnin",1934,100,13.8182597450378,0.00456786080661554,0.0325926016168248
23,"burnin",1939,101,16.8329466643959,0.00074850696808407,0.0346043489039869
23,"burnin",1944,110,16.2952153239127,-0.00067315972572786,0.0279057597287167
23,"burnin",1949,103,15.0491773797636,-0.00176504665656649,0.0229851889546523
23,"burnin",1954,105,14.6088753570248,-0.00225695266570753,0.0276019563255453
23,"burnin",1959,107,14.9825589062204,0.00473436597579049,0.0360637883550395
23,"burnin",1964,101,13.5874577934176,0.0077619371227625,0.0318475350536611
23,"burnin",1969,88,14.9975591462724,0.00253213659636896,0.0316876055718125
23,"burnin",1974,97,14.8280347750282,0.00389671036511724,0.0279587276214575
23,"burnin",1979,98,13.9858550308683,-0.00442782390140922,0.0294454410292144
23,"burnin",1984,87,16.2462092475544,0.00399610458678916,0.0497686222528615
23,"burnin",1989,83,15.8581815437999,-0.00153460572077308,0.0393069370793394
23,"burnin",1994,104,15.6318008972203,0.00205766930678912,0.0339780555646637
23,"burnin",1999,103,15.723889882087,-0.00460007710327734,0.0272038601625567
23,"forward",2004,100,15.9236694171048,-0.00721980453611905,0.0334386327133357
23,"forward",2009,104,15.5076349225234,-0.0069199095327134,0.0283499903010056
23,"forward",2014,102,15.6279588588218,-0.00478766119163735,0.0253866739460282
23,"forward",2019,91,16.6249246428128,-0.016692427166079,0.0317145753023032
23,"forward",2024,90,16.070567787471,-0.0062124002039581,0.033857930496
23,"forward",2029,105,14.4501567941047,-0.00849830913431494,0.0330036340272617
23,"forward",2034,98,15.2077866771095,-0.00800046168109745,0.0313419024501743
23,"forward",2039,110,14.3632987697089,-0.0010118179965086,0.0279970494855296
23,"forward",2044,106,14.208931198834,-0.00255092250703021,0.0262817707256377
23,"forward",2049,102,14.5978307083097,-0.00590223352630524,0.0319620808695668
23,"forward",2054,92,14.7112945866263,-0.00838762852634842,0.0367868739861832
23,"forward",2059,90,15.086251882608,0.00424583001340028,0.0362472880213684
23,"forward",2064,91,17.0575396079918,0.000231550400062979,0.0291989234941704
23,"forward",2069,98,17.9969687058907,-0.00122305563195099,0.0254780273416931
23,"forward",2074,103,13.1092844683162,-0.000787999296818378,0.0274923588672807
23,"forward",2079,96,13.9615633574316,-0.00416836374546293,0.0224906056207195
23,"forward",2084,105,12.0355466619221,0.000280870697700854,0.030657765609888
23,"forward",2089,113,15.2281609736459,7.98802696404691e-05,0.0235764164870642
23,"forward",2094,101,13.2944876124495,-0.000481779215356155,0.0237967840733534
23,"forward",2099,110,12.9057336809141,-0.00585536010994539,0.0290913853725523
23,"forward",2104,107,12.2424947501394,-0.00422399245994589,0.0327434601626006
23,"forward",2109,101,12.3378282541603,-0.00620336007094454,0.0323520113051873
23,"forward",2114,109,12.1769918275165,-0.00965880187538579,0.0305933137711
23,"forward",2119,104,13.3442774137188,-0.00627203142183765,0.028608157858499
23,"forward",2124,111,12.9724866187097,-0.000481844274951354,0.0240057403522313
23,"forward",2129,112,13.2786606147738,-0.00628476896728877,0.0250420914878208
23,"forward",2134,107,11.9221485690981,-0.00117684570239991,0.0264386522270119
23,"forward",2139,113,12.6732331434006,-0.00281051955041897,0.0243157207406555
23,"forward",2144,91,15.6639688960991,-0.0044979317983746,0.0344536404196315
23,"forward",2149,107,15.1883939024135,-0.00623189916291069,0.0211448923589756
23,"forward",2154,95,16.166428211371,-0.00495869889283542,0.0302337049445757
23,"forward",2159,111,13.7430246775056,-0.00052516106078363,0.028110113711049
23,"forward",2164,114,13.2704348444235,-0.00472094434658685,0.0221179342174864
23,"forward",2169,107,14.0254563743994,-0.00271215067397394,0.0250012997486638
23,"forward",2174,106,13.1540294565252,-0.000612327736881468,0.0270938688703913
23,"forward",2179,104,14.1481173638896,-0.00156092832238039,0.0265958721145962
23,"forward",2184,108,12.7686676769397,0.00303330015536654,0.0261558087132733
23,"forward",2189,112,13.1905543381439,-0.000565241564833542,0.0214533490534503
23,"forward",2194,106,14.0176305784892,0.00339629892244971,0.0228974593187007
23,"forward",2199,100,13.1751984754668,0.00227095248181873,0.0261862917635605
23,"forward",2204,107,13.921643040022,0.00199353991039977,0.0252222121613407
23,"forward",2209,108,12.8325905211902,0.00539215451774882,0.0204162320509225
23,"forward",2214,94,15.0194537422529,-5.49950655720399e-05,0.0297493924028364
23,"forward",2219,106,16.9124949272551,0.00794435781229921,0.026606870035279
23,"forward",2224,98,14.4051617633572,0.00321807432272531,0.0319858206859201
23,"forward",2229,103,12.9849917057714,0.007362018177756,0.0272734946687552
23,"forward",2234,110,12.633271655941,0.00754179997059652,0.027813741428121
23,"forward",2239,99,14.2421906831604,0.00169765854797763,0.0279338970977758
23,"forward",2244,102,13.3651144225618,0.00186695626231094,0.0319265000428921
23,"forward",2249,93,15.0311447599986,0.000346163996369608,0.0393326441248583
23,"forward",2254,84,14.670705455424,0.000772777799527049,0.0430696610613984
23,"forward",2259,111,14.5715993584586,0.00566623623837476,0.0275707939715778
23,"forward",2264,108,15.4136005206303,0.0026492994358058,0.031713991222968
23,"forward",2269,102,15.0489985567261,0.00513811053949907,0.0272330991871853
23,"forward",2274,104,14.4379682604112,-0.0021890212668738,0.0309043033092101
23,"forward",2279,107,13.0494489450227,0.00337362661526454,0.0301882966261515
23,"forward",2284,106,15.6551774085234,-0.00392910168315891,0.0314760534130765
23,"forward",2289,102,14.4135532644779,-0.00549637419374832,0.0394220183015275
23,"forward",2294,108,14.6734715500156,0.00293670779265595,0.0283404112549567
23,"forward",2299,104,14.5055807538682,-0.00254862464080065,0.0252762397206376
23,"forward",2304,99,13.629955331452,0.0010883014104338,0.0293552122023805
23,"forward",2309,109,13.4404307421389,-0.0130450620489992,0.0285535836995658
23,"forward",2314,97,16.3246284183666,-0.00386169959989415,0.0311470176502418
23,"forward",2319,93,16.056683461476,-0.00208245652339279,0.0248719387033835
23,"forward",2324,92,17.0500217972479,-0.00222901540080993,0.031665531689767
23,"forward",2329,89,15.4000758630811,-0.000608178682375022,0.0364209360865147
23,"forward",2334,81,21.4471349250968,0.00139174144091292,0.0313130664517079
23,"forward",2339,93,17.3083944333061,-0.000116985173300164,0.0441301285054968
23,"forward",2344,84,15.6744707188296,-0.00201878862429107,0.0371406246268356
23,"forward",2349,82,16.1240349082764,-0.00167258171847029,0.0353730771070711
23,"forward",2354,80,16.2926618231411,-0.0027619223943356,0.0436520631134967
23,"forward",2359,87,17.9902143024627,-0.00415719923450505,0.0352021366659629
23,"forward",2364,98,14.4884058395972,0.00106647175001433,0.0327963680165205
23,"forward",2369,92,16.3691311115624,-0.00588920529361718,0.0391536422937867
23,"forward",2374,93,16.4136002107299,-0.00495172974303974,0.0356296160942044
23,"forward",2379,98,16.7824876913262,-0.00518279574840242,0.0312766893291611
23,"forward",2384,93,18.9149697018663,0.00151791083989426,0.0300143154116089
23,"forward",2389,103,15.0324109890293,-0.00238102034256195,0.028143285231782
23,"forward",2394,96,15.4288655614992,0.00345614656322783,0.0359645910639568
23,"forward",2399,94,15.5653782163088,-0.000315525303157146,0.036648609092099
23,"forward",2404,98,15.2056185648698,-0.000603088055939543,0.0333609504234242
23,"forward",2409,90,16.88469957722,0.00072033849573011,0.0333801868633087
23,"forward",2414,96,14.8816054099281,-0.00786045700010236,0.0338246874186011
23,"forward",2419,99,14.452838845554,-0.00328670757853443,0.036976602489489
23,"forward",2424,109,13.8681839042044,0.00060949783669644,0.025929344724359
23,"forward",2429,108,14.9392585769415,0.00451354345758874,0.0283218926047386
23,"forward",2434,99,16.6248346188268,0.00212463828053746,0.0304715059924233
23,"forward",2439,104,15.9700784053931,-0.00300201333199174,0.0331734009910061
23,"forward",2444,113,16.5103713891319,0.0010524990955529,0.0290748515197802
23,"forward",2449,105,15.6216304170356,-0.00257382437621696,0.0294748857473374
23,"forward",2454,104,16.4288108970528,-0.00175865337951609,0.02992084196082
23,"forward",2459,104,15.0327004250296,0.00332972646495147,0.0250232031391295
23,"forward",2464,97,15.2563331824261,0.00356896475342095,0.0300854947678166
23,"forward",2469,91,15.6926909140375,0.00597846687315237,0.030203136414362
23,"forward",2474,99,15.8000919219828,-0.00218232929167492,0.0276849407451604
23,"forward",2479,102,16.0645989115785,0.0094758887739046,0.0305441025789851
23,"forward",2484,87,16.3743406172364,0.0106538845622824,0.0317660177926383
23,"forward",2489,93,15.3257572982871,0.00405682439049914,0.0349441925127153
23,"forward",2494,102,14.6965611170293,0.00675644421631461,0.0196691590595438
23,"forward",2499,98,14.6212585696675,0.00459389514919656,0.0284630427220836
23,"forward",2504,95,14.8855742378061,-0.00315354641909079,0.0340462202323986
23,"forward",2509,90,16.0130153620521,0.00734059264996829,0.0290192003861976
23,"forward",2514,101,14.7252623766495,0.0043952309870963,0.0273297562996179
23,"forward",2519,95,16.1152551058995,0.00650306157362825,0.0262930101392284
23,"forward",2524,91,15.6311931660776,0.00842281025072478,0.0333118998258048
23,"forward",2529,85,17.1161968146137,0.00508020818035824,0.0362364447939237
23,"forward",2534,91,16.0792628924469,0.00527026388923321,0.0310197395706132
23,"forward",2539,91,16.3536449323834,0.00555947295341307,0.0338970744459157
23,"forward",2544,89,16.5122602384117,0.00369365076056565,0.0323557249610029
23,"forward",2549,92,16.935447638139,0.00353061609805778,0.0333690001618671
23,"forward",2554,92,16.2058520513798,0.00287632171318072,0.0277934051942967
23,"forward",2559,86,15.1508858113912,4.34928691032637e-05,0.0477287431398025
23,"forward",2564,88,15.8550525487819,-0.00404617922199595,0.0320599909429375
23,"forward",2569,80,18.0119589147324,-0.00539218917948945,0.0406296743645039
23,"forward",2574,97,17.7421158325435,-0.00768054265177048,0.0274469090721797
