"replicate","scenario","generation","method","Excluded","Exclusion","rho_all","rmse_all","mae_all","rho_corr","rmse_corr","mae_corr","auc_corr"
28,"Obstructed",2464,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2464,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2469,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2469,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2474,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2474,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2479,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2479,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2484,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2484,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2489,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2489,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2494,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2494,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2499,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2499,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2504,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2504,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2509,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2509,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2514,"divMigrate",FALSE,"",0.435462612913486,0.217727104698137,0.0585429974769459,0.099253619268554,0.755734886536886,0.693921607685059,0.963617149758454
28,"Obstructed",2514,"gravity",FALSE,"",0.50830674623948,0.241966283388697,0.125923117767605,0.0120307417295217,0.348739416071279,0.29912199197839,0.948029891304348
28,"Obstructed",2519,"divMigrate",FALSE,"",0.433432708872144,0.17246467467384,0.0723342328713033,0.198507238537108,0.549034523217369,0.455553038656722,0.961163949275362
28,"Obstructed",2519,"gravity",FALSE,"",0.509445332782972,0.235793648031925,0.123016863504542,0.021053798026663,0.358681317077249,0.303859500412274,0.950596316425121
28,"Obstructed",2524,"divMigrate",FALSE,"",0.424048655273204,0.180975926572477,0.0706236947587841,0.297760857805662,0.591026666916706,0.507535074375386,0.950785024154589
28,"Obstructed",2524,"gravity",FALSE,"",0.502596474931771,0.235795040751285,0.121574034648221,0.0300768543238043,0.363319918852911,0.305796460128607,0.941576086956522
28,"Obstructed",2529,"divMigrate",FALSE,"",0.434714156674779,0.175166602260273,0.067769716434293,0.177453440510445,0.582916424772677,0.493787996561255,0.962598128019324
28,"Obstructed",2529,"gravity",FALSE,"",0.55740931110591,0.192366709525306,0.0917645174781151,-0.0150384271619021,0.378663548964021,0.312468291683247,0.965994867149758
28,"Obstructed",2534,"divMigrate",FALSE,"",0.435780139802634,0.195840178103123,0.0594622822658779,0.186476496807586,0.687018795843395,0.615836758503528,0.963768115942029
28,"Obstructed",2534,"gravity",FALSE,"",0.56061125371301,0.195315755373481,0.0938475166670979,0.0390999106209455,0.374446851336529,0.304970086515927,0.972637379227053
28,"Obstructed",2539,"divMigrate",FALSE,"",0.438405406761129,0.173595873750392,0.0680982726272826,0.249637890887575,0.58694997578414,0.515573716048771,0.966334541062802
28,"Obstructed",2539,"gravity",FALSE,"",0.535110840447395,0.226518352951397,0.105803939559633,0.0451152814857064,0.369964928460494,0.303747491329035,0.949124396135266
28,"Obstructed",2544,"divMigrate",FALSE,"",0.427014129612929,0.199590102985846,0.0599913691641166,0.14436890075426,0.700623706318503,0.630298072654391,0.954294987922705
28,"Obstructed",2544,"gravity",FALSE,"",0.542002999837369,0.19742563365832,0.0945360144953083,-0.00902305629714127,0.398080344975791,0.32133243624203,0.960711050724638
28,"Obstructed",2549,"divMigrate",FALSE,"",0.411237023731649,0.219049132893853,0.0578333368973159,0.186476496807586,0.760865086155645,0.699282068398607,0.937311292270531
28,"Obstructed",2549,"gravity",FALSE,"",0.5308212637203,0.217377316154604,0.105813363588073,0.0330845397561847,0.363232792603872,0.294898596539724,0.954672403381642
28,"Obstructed",2554,"divMigrate",FALSE,"",0.415827017321208,0.217845678819821,0.0584856303066097,0.186476496807586,0.75633105662296,0.694515854396847,0.942406400966184
28,"Obstructed",2554,"gravity",FALSE,"",0.475266302995931,0.237107968996394,0.114981520231758,0.0120340080238641,0.410185293856853,0.333395388769065,0.903872282608696
28,"Obstructed",2559,"divMigrate",FALSE,"",0.413102482782113,0.222795652092441,0.0594833164202049,0.120307417295217,0.760785200475771,0.699183816668374,0.939726751207729
28,"Obstructed",2559,"gravity",FALSE,"",0.521776003761742,0.237988163853861,0.11194747975411,0.0902305629714128,0.364574505196995,0.298857651042549,0.941538345410628
28,"Obstructed",2564,"divMigrate",FALSE,"",0.430118521966657,0.218918764749595,0.0579788503317764,0.108276675565695,0.760333810656706,0.698757290526907,0.957918176328502
28,"Obstructed",2564,"gravity",FALSE,"",0.521947192454861,0.230489240651161,0.107426607418472,0.078199821241891,0.379488848609554,0.310170105709318,0.941613828502415
28,"Obstructed",2569,"divMigrate",FALSE,"",0.428298424374286,0.218009062989414,0.0601654932110079,0.0511306523504672,0.753174016351791,0.691066512463841,0.955993357487923
28,"Obstructed",2569,"gravity",FALSE,"",0.507664815319987,0.219501419001383,0.107661514467501,0.0556436906066603,0.396432263772922,0.318531707370351,0.9381038647343
28,"Obstructed",2574,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2574,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2579,"divMigrate",FALSE,"",0.429001549440219,0.20625121996151,0.0658044850913552,0.132338159024739,0.703289826714481,0.637304294561241,0.956483997584541
28,"Obstructed",2579,"gravity",FALSE,"",0.483378954697363,0.239940679503104,0.121898830410871,0.0436126223673824,0.385479720793119,0.31714404046178,0.92451690821256
28,"Obstructed",2584,"divMigrate",FALSE,"",0.421497123330548,0.216053466989536,0.0592026153660196,0.14436890075426,0.747891882762278,0.686547744577566,0.948445048309179
28,"Obstructed",2584,"gravity",FALSE,"",0.538445721187546,0.224474112376161,0.111706252625263,0.0270691688914238,0.3585490262726,0.298516962330433,0.962975543478261
28,"Obstructed",2589,"divMigrate",FALSE,"",0.427371353298951,0.213690042006093,0.0608725860283271,0.099253619268554,0.738859146938841,0.675652427184971,0.954898852657005
28,"Obstructed",2589,"gravity",FALSE,"",0.51518656576245,0.238937082806179,0.119840844940593,0.0511306523504672,0.352376610704488,0.296743117133081,0.944482185990338
28,"Obstructed",2594,"divMigrate",FALSE,"",0.432210809367114,0.218257557819428,0.0583537449908047,0.21053798026663,0.757053891542703,0.695521245768214,0.959805253623188
28,"Obstructed",2594,"gravity",FALSE,"",0.522699814803643,0.220729159039826,0.111815821706913,0.0300768543238043,0.371315847244566,0.305244042165577,0.95444595410628
28,"Obstructed",2599,"divMigrate",FALSE,"",0.435904882509085,0.205726385711236,0.056056171058113,0.156399642483782,0.725877698537103,0.654662052785218,0.963805857487923
28,"Obstructed",2599,"gravity",FALSE,"",0.54695082180593,0.203418028642012,0.0974467067073721,0,0.382663619315779,0.313041635650143,0.957125603864734
28,"Obstructed",2604,"divMigrate",FALSE,"",0.437019061682615,0.19007977612474,0.064381194795894,0.258660947184717,0.645988804007155,0.572594423167902,0.964938103864734
28,"Obstructed",2604,"gravity",FALSE,"",0.540233698153318,0.228625098447399,0.107913543307227,0.0150384271619021,0.356617207329132,0.302179775514928,0.951539855072464
28,"Obstructed",2609,"divMigrate",FALSE,"",0.424255620655908,0.21894241923378,0.0577930215217295,0.168430384213304,0.760497751881045,0.698890935771434,0.951275664251208
28,"Obstructed",2609,"gravity",FALSE,"",0.537452953415408,0.236493786789533,0.111360994412723,0.0661690795123693,0.35823123004557,0.300959508023268,0.949162137681159
28,"Obstructed",2614,"divMigrate",FALSE,"",0.419379308965816,0.218938666911262,0.0578393158838413,0.246630205455195,0.76047394749153,0.698878251363118,0.945954106280193
28,"Obstructed",2614,"gravity",FALSE,"",0.530112103836155,0.232534513985298,0.10646879588133,0.0421075960533259,0.365872874065079,0.311235570817295,0.937311292270531
28,"Obstructed",2619,"divMigrate",FALSE,"",0.416484722732899,0.211345538362662,0.062151464615716,0.219561036563771,0.729064246755855,0.666017235241181,0.943010265700483
28,"Obstructed",2619,"gravity",FALSE,"",0.475028714914401,0.269036310764101,0.142291162950992,0.0270691688914238,0.353573911202479,0.307073295554234,0.925649154589372
28,"Obstructed",2624,"divMigrate",FALSE,"",0.409856337352873,0.207261908400137,0.0630895467883475,0.132338159024739,0.714698192876405,0.650337467841699,0.936141304347826
28,"Obstructed",2624,"gravity",FALSE,"",0.527911748743258,0.245301289405623,0.11610457006078,0.0240614834590434,0.349467017684735,0.304686712319293,0.941274154589372
28,"Obstructed",2629,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2629,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2634,"divMigrate",FALSE,"",0.399780534297953,0.217569399627522,0.0612210846561376,0.201514923969488,0.747940475091903,0.685678983844097,0.925083031400966
28,"Obstructed",2634,"gravity",FALSE,"",0.486759095343731,0.246907406360937,0.121148166592091,0.0225582529486461,0.375167146519029,0.315386704200597,0.913647342995169
28,"Obstructed",2639,"divMigrate",FALSE,"",0.396035434492415,0.222405025563424,0.0597105232607491,0.129330473592358,0.759375598151792,0.697670650888119,0.921006944444444
28,"Obstructed",2639,"gravity",FALSE,"",0.473086798638197,0.255983512181652,0.129824783332292,0.0556436906066603,0.369248517770718,0.310396248732405,0.908250301932367
28,"Obstructed",2644,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2644,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2649,"divMigrate",FALSE,"",0.38149724885733,0.21845389490074,0.0657125067266187,0.0300768543238043,0.736413015304273,0.671110324190867,0.906061292270531
28,"Obstructed",2649,"gravity",FALSE,"",0.488618705531539,0.228419951115059,0.106526059563655,0.0932635621849464,0.408434214010742,0.326889887198225,0.902891002415459
28,"Obstructed",2654,"divMigrate",FALSE,"",0.393007632298893,0.215056621000965,0.0604537738299477,0.078199821241891,0.739005429491775,0.675452859024716,0.918214070048309
28,"Obstructed",2654,"gravity",FALSE,"",0.56397996560663,0.217075608604266,0.0970134591291079,0.0932382484037932,0.352360098700279,0.293250069423154,0.954219504830918
28,"Obstructed",2659,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2659,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2664,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2664,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2669,"divMigrate",FALSE,"",0.396131832090966,0.213184631365269,0.0643135279444225,0.0932382484037932,0.725274621624885,0.660397471019384,0.921384359903382
28,"Obstructed",2669,"gravity",FALSE,"",0.491650300710684,0.228987401332467,0.110628159411438,0.0736902929655771,0.394172336414668,0.318678999886361,0.920969202898551
28,"Obstructed",2674,"divMigrate",FALSE,"",0.398538810550878,0.215817032446281,0.0607698437302918,0.0691767649447498,0.741756011920036,0.677100950708978,0.923950785024155
28,"Obstructed",2674,"gravity",FALSE,"",0.541679684802007,0.208974232158855,0.0945900152027239,0.0135349517691876,0.392543924295191,0.322481869902033,0.936367753623188
28,"Obstructed",2679,"divMigrate",FALSE,"",0.405385467872681,0.219290173375954,0.059216463823532,0.126322788159978,0.758087572584938,0.696864513729941,0.931197161835749
28,"Obstructed",2679,"gravity",FALSE,"",0.463488976228728,0.240078407930817,0.115683606184365,0.0120340080238641,0.42260158307823,0.337422802333776,0.898512983091787
28,"Obstructed",2684,"divMigrate",FALSE,"",0.386906535922235,0.219349830429763,0.0596144588715034,0.117299731862837,0.757467427819065,0.695670160482362,0.911571557971015
28,"Obstructed",2684,"gravity",FALSE,"",0.461433182632052,0.246654720767423,0.115874681878544,0.0691955461372183,0.426540972598729,0.344591802314642,0.888813405797101
28,"Obstructed",2689,"divMigrate",FALSE,"",0.383632055680691,0.217773932318666,0.0594263099434089,0.150384271619021,0.750949731507777,0.68649819937664,0.908023852657005
28,"Obstructed",2689,"gravity",FALSE,"",0.484801534422584,0.233525364039631,0.110187285820095,0.0466203894272019,0.405842077941568,0.326143685028725,0.908552234299517
28,"Obstructed",2694,"divMigrate",FALSE,"",0.398745770061247,0.213778123885888,0.0601295785264935,0.108276675565695,0.738166956021169,0.675714332042613,0.924290458937198
28,"Obstructed",2694,"gravity",FALSE,"",0.510771454141668,0.239192375799549,0.116710954360424,0.0511306523504672,0.369907617085928,0.302838813442459,0.937349033816425
28,"Obstructed",2699,"divMigrate",FALSE,"",0.386419087791632,0.219981641620657,0.0590664600459038,0.108276675565695,0.760192778204549,0.698635516018473,0.91111865942029
28,"Obstructed",2699,"gravity",FALSE,"",0.429996652681368,0.24865399880267,0.118418852312489,0.0737583856546763,0.440469998882357,0.34608342008092,0.862243357487923
28,"Obstructed",2704,"divMigrate",FALSE,"",0.390385308405551,0.222529574906649,0.0610066847829248,0.0691767649447498,0.758335626127205,0.696692861226466,0.915534420289855
28,"Obstructed",2704,"gravity",FALSE,"",0.448852223548011,0.251675939480814,0.123345267413222,0.0270765180536941,0.418741988761814,0.340698955425656,0.885869565217391
28,"Obstructed",2709,"divMigrate",FALSE,"",0.383124600905781,0.218877179691368,0.0603298423340211,0.126322788159978,0.751538916687428,0.688825918192999,0.907684178743961
28,"Obstructed",2709,"gravity",FALSE,"",0.48103096106183,0.235223065544094,0.115999136430977,0.0195504858888266,0.397444844837961,0.323992017849252,0.913534118357488
28,"Obstructed",2714,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2714,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2719,"divMigrate",FALSE,"",0.381846194803362,0.219064933271676,0.0591347760193913,0.153391957051402,0.75891567833595,0.697137506775272,0.906287741545894
28,"Obstructed",2719,"gravity",FALSE,"",0.427908041837826,0.238947987792554,0.113588582330832,0.0526845611819117,0.451186051149769,0.358247918375465,0.863564311594203
28,"Obstructed",2724,"divMigrate",FALSE,"",0.387590033411925,0.222012425375591,0.0635092424495914,0.1383535298895,0.756613225811182,0.69482485199174,0.91243961352657
28,"Obstructed",2724,"gravity",FALSE,"",0.376970987187971,0.25931509472074,0.12830628141729,0.0211019577495819,0.466788794435791,0.380090220620239,0.824124396135266
28,"Obstructed",2729,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2729,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2734,"divMigrate",FALSE,"",0.383164323703449,0.219567909981444,0.0630930259461782,0.162415013348543,0.747266770986053,0.684400303294374,0.907533212560386
28,"Obstructed",2734,"gravity",FALSE,"",0.424324252815416,0.252900654720486,0.125641027742106,0.0541530361073882,0.42181138902642,0.337317857178628,0.86881038647343
28,"Obstructed",2739,"divMigrate",FALSE,"",0.378188784325532,0.219049990923099,0.0588145177839135,0.204522609401869,0.760049400149441,0.698369113786171,0.902022946859903
28,"Obstructed",2739,"gravity",FALSE,"",0.469805342875029,0.236895616914905,0.110114290051301,-0.00300850200596601,0.419500795677421,0.344140311502802,0.891040157004831
28,"Obstructed",2744,"divMigrate",FALSE,"",0.39232725011707,0.218843214710035,0.0583851491566923,0.297760857805662,0.759702744660217,0.69815436131002,0.916855374396135
28,"Obstructed",2744,"gravity",FALSE,"",0.509412573522556,0.209892863262295,0.100073759695451,0.0375970882477434,0.407424727966926,0.331476165935946,0.925724637681159
28,"Obstructed",2749,"divMigrate",FALSE,"",0.383844754620147,0.209652822779914,0.0564366117664755,0.237607149158054,0.740046300181125,0.671630681437642,0.907910628019324
28,"Obstructed",2749,"gravity",FALSE,"",0.507764499062191,0.225536367494336,0.110814568801596,0.0812075066742715,0.373172405940369,0.311593206199946,0.938179347826087
28,"Obstructed",2754,"divMigrate",FALSE,"",0.387533143757438,0.220467187924693,0.0589447083672404,0.231591778293293,0.752212506094405,0.690496799542459,0.911798007246377
28,"Obstructed",2754,"gravity",FALSE,"",0.526139358784896,0.205272207063818,0.100020169631049,0.0571460232152281,0.393191803406438,0.323109874342509,0.947086352657005
28,"Obstructed",2759,"divMigrate",FALSE,"",0.384009177566461,0.216649391465055,0.0593870061735614,0.192491867672347,0.750144895633224,0.687873916822379,0.908061594202899
28,"Obstructed",2759,"gravity",FALSE,"",0.436740908368935,0.231321443391435,0.120820582240991,0.0451275300894902,0.430040916930048,0.347999318590096,0.889945652173913
28,"Obstructed",2764,"divMigrate",FALSE,"",0.384374852545704,0.218825072975359,0.0585010161742604,0.120307417295217,0.759091668182828,0.697620525212227,0.908816425120773
28,"Obstructed",2764,"gravity",FALSE,"",0.519934825091852,0.221658467900158,0.106477630308691,0.0150384271619021,0.383720385708916,0.315450665111589,0.943614130434783
28,"Obstructed",2769,"divMigrate",FALSE,"",0.383966598304311,0.217396941169501,0.0584170595550584,0.159407327916163,0.754074412410102,0.69315503127345,0.908325785024155
28,"Obstructed",2769,"gravity",FALSE,"",0.516754468763612,0.230751113923446,0.109778186721813,0.0481229669180868,0.372164355874389,0.30652047417722,0.937311292270531
28,"Obstructed",2774,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2774,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2779,"divMigrate",FALSE,"",0.381508578506825,0.218146091720863,0.0581009502164492,0.198507238537108,0.757316569026749,0.696207018444068,0.905457427536232
28,"Obstructed",2779,"gravity",FALSE,"",0.454092004343774,0.247114458140569,0.116453146570475,0.0240680160477281,0.429030452760293,0.349186456127193,0.879491243961353
28,"Obstructed",2784,"divMigrate",FALSE,"",0.390125764701262,0.219501568983463,0.0587985009584337,0.135345844457119,0.76058734917624,0.698977710994487,0.914987167874396
28,"Obstructed",2784,"gravity",FALSE,"",0.463257833227749,0.235352447005027,0.111025148194275,0.0150425100298301,0.429939289898265,0.349792954002792,0.883718297101449
28,"Obstructed",2789,"divMigrate",FALSE,"",0.37444643989244,0.218102814472663,0.0592522614622798,0.099253619268554,0.755273415968033,0.693114341551526,0.898324275362319
28,"Obstructed",2789,"gravity",FALSE,"",0.436495869898915,0.244807364195167,0.121100892003708,0.0210595140417621,0.432045565373028,0.352116422320729,0.876660628019324
28,"Obstructed",2794,"divMigrate",FALSE,"",0.356307749983259,0.219578356774737,0.0599466063179315,0.132338159024739,0.758009374729876,0.696433736557328,0.878887379227053
28,"Obstructed",2794,"gravity",FALSE,"",0.396949405645156,0.259088785039639,0.129600523727124,0.0406423757689033,0.445473402028929,0.359307140139794,0.84242904589372
28,"Obstructed",2799,"divMigrate",FALSE,"",0.345552908905487,0.219193455564444,0.0614664040794484,0.150384271619021,0.753631402181646,0.690304024753844,0.867168629227053
28,"Obstructed",2799,"gravity",FALSE,"",0.455201714391499,0.247211653968312,0.124981297311886,0.0165427188290071,0.404150940422506,0.334857035554445,0.89711654589372
28,"Obstructed",2804,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2804,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2809,"divMigrate",FALSE,"",0.369195936450171,0.218068112129711,0.0602900347386177,0.258660947184717,0.755620436427344,0.693588732240422,0.892323369565217
28,"Obstructed",2809,"gravity",FALSE,"",0.513292081723562,0.228036748022651,0.113968084692026,0.00902305629714127,0.375492103747127,0.31807796598109,0.944633152173913
28,"Obstructed",2814,"divMigrate",FALSE,"",0.356509004720537,0.221286805250195,0.0616142468214966,0.261668632617097,0.758150940749852,0.696554470475536,0.878736413043478
28,"Obstructed",2814,"gravity",FALSE,"",0.540492092630406,0.231264573091203,0.102198806234196,0.0661690795123693,0.367475394351283,0.304571984822756,0.939613526570048
28,"Obstructed",2819,"divMigrate",FALSE,"",0.366331182715403,0.218938717136549,0.0597422478764534,0.291745486940901,0.757802210999766,0.696505592632485,0.888945501207729
28,"Obstructed",2819,"gravity",FALSE,"",0.519457457256524,0.234489497130365,0.112154247297773,0.0451152814857064,0.36292985850615,0.305116312744806,0.937839673913043
28,"Obstructed",2824,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2824,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2829,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2829,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2834,"divMigrate",FALSE,"",0.37869357791638,0.219423171141035,0.0589131037315631,0.21053798026663,0.761018719151838,0.699424642544327,0.902475845410628
28,"Obstructed",2834,"gravity",FALSE,"",0.558569962429427,0.214585917556446,0.0985079398992207,0.0601537086476085,0.374767095094577,0.314691902658336,0.952030495169082
28,"Obstructed",2839,"divMigrate",FALSE,"",0.365059733240934,0.219527398621876,0.0608336224127843,0.1383535298895,0.757706925177253,0.695882939633161,0.888322765700483
28,"Obstructed",2839,"gravity",FALSE,"",0.458960797388936,0.244935715233454,0.117645239399672,0.0330935220656261,0.427973392845487,0.350139839809461,0.885114734299517
28,"Obstructed",2844,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2844,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2849,"divMigrate",FALSE,"",0.354292119356304,0.22021632397504,0.0598488568239894,0.0150384271619021,0.760369378262955,0.698706221252118,0.876811594202899
28,"Obstructed",2849,"gravity",FALSE,"",0.485410636009558,0.224654930123932,0.09553767060601,0.0797794783611805,0.446812925701112,0.359021178268038,0.874471618357488
28,"Obstructed",2854,"divMigrate",FALSE,"",0.369505009518009,0.228711647733742,0.0626021504219342,0.14436890075426,0.756968409113337,0.694836176586914,0.892700785024155
28,"Obstructed",2854,"gravity",FALSE,"",0.513120387076114,0.216387629342378,0.0937150293049841,0.0421190280835242,0.429579697792036,0.353956114562531,0.902777777777778
28,"Obstructed",2859,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2859,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2864,"divMigrate",FALSE,"",0.366774742643055,0.2184783189498,0.0583758279075215,0.237607149158054,0.758389979727452,0.69677375524454,0.88960597826087
28,"Obstructed",2864,"gravity",FALSE,"",0.516743752123204,0.208986755611208,0.084855887806007,0.0225790976493907,0.456906944669849,0.36663122966694,0.886850845410628
28,"Obstructed",2869,"divMigrate",FALSE,"",0.37554358789427,0.224192897253648,0.0609851321361724,0.204522609401869,0.755572317602346,0.692944573042253,0.898777173913043
28,"Obstructed",2869,"gravity",FALSE,"",0.564875293799311,0.195468979530572,0.0837812004745896,0.0315815541281045,0.409228864451614,0.33890878495034,0.938556763285024
28,"Obstructed",2874,"divMigrate",FALSE,"",0.378256747013164,0.221337160372429,0.061438759856621,0.165422698780923,0.75319324708706,0.691089114521383,0.901909722222222
28,"Obstructed",2874,"gravity",FALSE,"",0.59819844928248,0.189696834616229,0.0761354407749014,0.0165427188290071,0.403121639220486,0.336383870643499,0.945086050724638
28,"Obstructed",2879,"divMigrate",FALSE,"",0.379138472218407,0.219260684922277,0.0591691732705937,0.216553351131391,0.758806420756155,0.697004176550263,0.902928743961353
28,"Obstructed",2879,"gravity",FALSE,"",0.536691472599508,0.211471824398716,0.0906912635396098,0.00601700401193203,0.424687526949674,0.354975302930154,0.911911231884058
28,"Obstructed",2884,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2884,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2889,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2889,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2894,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2894,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2899,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2899,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2904,"divMigrate",FALSE,"",0.382622842769807,0.23160781011777,0.0664643827362493,0.105268990133315,0.757053896360546,0.695076214313614,0.907118055555556
28,"Obstructed",2904,"gravity",FALSE,"",0.397483090817283,0.243960240091909,0.111457891187985,-0.00755311138372334,0.489897099997667,0.402564147717483,0.821822161835749
28,"Obstructed",2909,"divMigrate",FALSE,"",0.388426107396864,0.21647754348464,0.0580821838634429,0.177453440510445,0.74914279011856,0.684508672727437,0.91304347826087
28,"Obstructed",2909,"gravity",FALSE,"",0.487970744390647,0.218556885384136,0.100417828707361,0.0180510120357961,0.433639183701527,0.351818494418495,0.900664251207729
28,"Obstructed",2914,"divMigrate",FALSE,"",0.368889698529704,0.219224659764598,0.0587008401750859,0.219561036563771,0.760475552500515,0.698843740648973,0.892172403381642
28,"Obstructed",2914,"gravity",FALSE,"",0.380195722673588,0.255310503940572,0.119678057338449,0.0287018232581487,0.48891329996657,0.398030593976602,0.815028683574879
28,"Obstructed",2919,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2919,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2924,"divMigrate",FALSE,"",0.352914641588414,0.227017873408904,0.0637273741630518,0.078199821241891,0.760719239730783,0.699109046349927,0.875566123188406
28,"Obstructed",2924,"gravity",FALSE,"",0.437858744755182,0.225373783414764,0.100962316773181,0.0211019577495819,0.473896987587725,0.387179336597237,0.854430857487923
28,"Obstructed",2929,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2929,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2934,"divMigrate",FALSE,"",0.351525127424805,0.223563435068224,0.0605762770348603,0.195499553104728,0.753122837924462,0.690339389818505,0.873716787439614
28,"Obstructed",2934,"gravity",FALSE,"",0.358438941367591,0.255439076428037,0.124897030328618,-0.0105743559372127,0.496253303811618,0.405961687352193,0.808159722222222
28,"Obstructed",2939,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2939,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2944,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2944,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
28,"Obstructed",2949,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
